Crop,State,Crop_Year,Area_(in_Ha),Production_(in_Tonnes),Yield_(kg/Ha),MSP,Annual_rainfall,cost_of_prod,Harvest_Price
Other Pulses,Chhattisgarh,2021,193370.0,88240.0,456.0,5916.55,3.365649718,4549.49,5108.218333
Other Pulses,Goa,2021,3804.0,3034.0,798.0,5916.55,10.84036723,3658.72,3927.7
Other Pulses,Gujarat,2021,60210.0,41230.0,685.0,5916.55,2.123700565,4272.99,5208.405833
Other Pulses,Haryana,2021,6170.0,6370.0,1032.0,5876.0,1.925847458,3202.31,4920.841667
Other Pulses,Himachal Pradesh,2021,33037.0,69804.0,2113.0,1933.46,2.939745763,1469.53,2381.936667
Other Pulses,Jammu And Kashmir,2021,14297.0,9238.2,646.0,5916.55,2.869689266,4354.21,4745.9
Other Pulses,Jharkhand,2021,122510.0,109201.0,891.0,5914.9,4.018644068,3394.7,5020.088333
Other Pulses,Karnataka,2021,258000.0,145900.0,566.0,5916.55,3.780367232,4756.94,4905.448333
Other Pulses,Kerala,2021,720.0,770.0,1069.0,5876.0,8.892090395,3532.53,5223.22
Other Pulses,Ladakh,2021,1216.78,1095.1,900.0,5924.95,1.052090395,3226.4,5096.753333
Other Pulses,Madhya Pradesh,2021,137000.0,112267.0,819.0,5914.9,2.906949153,3354.35,5317.294167
Other Pulses,Maharashtra,2021,209920.0,127090.0,605.0,5916.55,3.662909605,4810.37,4979.118333
Other Pulses,Manipur,2021,28990.0,27180.0,938.0,5914.9,2.583022599,3201.12,4927.3825
Other Pulses,Meghalaya,2021,5312.0,8563.0,1612.0,4844.73,9.194463277,3157.62,4707.87
Other Pulses,Mizoram,2021,3668.0,5337.0,1455.0,5916.65,4.826723164,4246.37,4110.76
Other Pulses,Nagaland,2021,24329.0,28734.0,1181.0,5903.65,2.868022599,3585.48,4801.1425
Other Pulses,Odisha,2021,356100.0,197410.0,554.0,5916.55,3.970112994,4999.8,4834.668333
Other Pulses,Puducherry,2021,41.0,41.0,1000.0,5876.0,6.05759887,3553.61,7516.86
Other Pulses,Punjab,2021,3200.0,4400.0,1375.0,5908.95,1.77740113,3782.01,4342.15
Other Pulses,Rajasthan,2021,1146370.0,277170.0,242.0,5916.55,1.599435028,3667.75,5803.638667
Other Pulses,Sikkim,2021,2430.0,2424.0,998.0,5836.25,8.748785311,3501.75,4277.21
Other Pulses,Tamil Nadu,2021,178290.0,119060.0,668.0,5916.55,3.979717514,4421.55,5083.378333
Other Pulses,Telangana,2021,12000.0,9000.0,750.0,5916.55,3.251638418,3769.93,4911.71
Other Pulses,Tripura,2021,8224.0,6846.0,832.0,5914.9,5.003474576,3409.21,4726.29
Other Pulses,Uttar Pradesh,2021,391000.0,635000.0,1624.0,4754.38,2.842146893,2431.56,3555.09
Other Pulses,Uttarakhand,2021,33000.0,36000.0,1091.0,5876.0,4.910141243,3474.57,4450.56
Other Pulses,West Bengal,2021,108859.0,115058.0,1057.0,5876.0,5.570225989,3307.21,3879.883333
Ragi,Andhra Pradesh,2021,30000.0,31140.0,1038.0,3377.0,3.265112994,2042.08,2278.39
Ragi,Arunachal Pradesh,2021,0.0,0.0,0.0,3377.0,5.32799435,2132.17,3147.59
Ragi,Bihar,2021,2445.0,2391.21,978.0,3377.0,4.190960452,2050.2,2406.54
Ragi,Chhattisgarh,2021,3380.0,1014.0,300.0,3377.0,3.365649718,2052.02,2628.0
Ragi,Dadra And Nagar Haveli,2021,845.0,1408.62,1667.0,3377.0,8.141299435,1870.66,2908.78
Ragi,Gujarat,2021,10000.0,9000.0,900.0,3377.0,2.123700565,1953.95,2650.0
Ragi,Himachal Pradesh,2021,1131.0,1059.75,937.0,3377.0,2.939745763,1978.48,3115.22
Ragi,Jammu And Kashmir,2021,0.0,0.0,0.0,3377.0,2.869689266,1997.67,3382.4
Ragi,Jharkhand,2021,19025.0,16703.95,878.0,3377.0,4.018644068,2023.41,1955.0
Ragi,Karnataka,2021,846000.0,1126872.0,1332.0,3377.0,3.780367232,2228.0,2725.635
Ragi,Kerala,2021,168.0,279.05,1661.0,3377.0,8.892090395,1870.66,2554.83
Ragi,Maharashtra,2021,81260.0,102631.38,1263.0,3377.0,3.662909605,2023.69,2957.76
Ragi,Nagaland,2021,340.0,218.96,644.0,3377.0,2.868022599,1959.97,2899.9
Ragi,Odisha,2021,54980.0,43654.12,794.0,3377.0,3.970112994,2022.86,2499.0
Ragi,Puducherry,2021,46.0,111.0,2413.0,3377.0,6.05759887,1714.71,2646.5
Ragi,Sikkim,2021,2043.0,2126.76,1041.0,3377.0,8.748785311,2150.81,2590.25
Ragi,Tamil Nadu,2021,74440.0,227488.64,3056.0,3377.0,3.979717514,1427.91,3147.0
Ragi,Uttarakhand,2021,86000.0,127108.0,1478.0,3377.0,4.910141243,1161.0,2735.96
Ragi,West Bengal,2021,5326.0,6263.38,1176.0,3377.0,5.570225989,2156.9,2673.48
Rapeseed & Mustard,Andhra Pradesh,2021,3000.0,1935.0,645.0,5050.0,3.265112994,3259.78,4591.385
Rapeseed & Mustard,Arunachal Pradesh,2021,28630.0,29603.0,1034.0,5050.0,5.32799435,2787.3,4321.18
Rapeseed & Mustard,Assam,2021,288945.0,186081.0,644.0,5050.0,4.238022599,4408.0,5002.685
Rapeseed & Mustard,Bihar,2021,78559.0,88379.0,1125.0,5050.0,4.190960452,2012.0,4829.43
Rapeseed & Mustard,Chhattisgarh,2021,36860.0,18946.0,514.0,5050.0,3.365649718,2982.47,5075.5
Rapeseed & Mustard,Delhi,2021,4240.0,5512.0,1300.0,5050.0,2.746836158,2759.7,4364.675
Rapeseed & Mustard,Gujarat,2021,251100.0,500944.0,1995.0,5050.0,2.123700565,2245.0,4434.86
Rapeseed & Mustard,Haryana,2021,713600.0,1365830.0,1914.0,5050.0,1.925847458,1879.0,4490.848333
Rapeseed & Mustard,Himachal Pradesh,2021,8298.0,6705.0,808.0,5050.0,2.939745763,2792.36,5329.6075
Rapeseed & Mustard,Jammu And Kashmir,2021,43017.0,33768.0,785.0,5050.0,2.869689266,2515.17,5253.5975
Rapeseed & Mustard,Jharkhand,2021,406391.0,332834.0,819.0,5050.0,4.018644068,2875.04,5022.9025
Rapeseed & Mustard,Kerala,2021,2.0,2.0,1000.0,5050.0,8.892090395,3238.81,7664.89
Rapeseed & Mustard,Ladakh,2021,0.0,0.0,0.0,5050.0,1.052090395,3331.07,7109.35
Rapeseed & Mustard,Madhya Pradesh,2021,1226000.0,1690654.0,1379.0,5050.0,2.906949153,1556.0,4600.675833
Rapeseed & Mustard,Maharashtra,2021,29970.0,10430.0,348.0,5050.0,3.662909605,3307.91,5272.378
Rapeseed & Mustard,Manipur,2021,29570.0,19812.0,670.0,5050.0,2.583022599,2838.52,5061.1125
Rapeseed & Mustard,Meghalaya,2021,9897.0,9303.0,940.0,5050.0,9.194463277,3249.84,5049.92
Rapeseed & Mustard,Mizoram,2021,660.0,405.0,614.0,5050.0,4.826723164,3798.67,7433.01
Rapeseed & Mustard,Nagaland,2021,7784.0,8072.0,1037.0,5050.0,2.868022599,2704.81,5016.9775
Rapeseed & Mustard,Odisha,2021,17770.0,5740.0,323.0,5050.0,3.970112994,3585.54,5310.35
Rapeseed & Mustard,Punjab,2021,43900.0,69318.0,1579.0,5050.0,1.77740113,2469.77,4770.45
Rapeseed & Mustard,Rajasthan,2021,3366100.0,5776228.0,1716.0,5050.0,1.599435028,2393.0,4535.423333
Rapeseed & Mustard,Sikkim,2021,3115.0,2735.0,878.0,5050.0,8.748785311,3241.05,4450.8
Rapeseed & Mustard,Tamil Nadu,2021,420.0,98.0,233.0,5050.0,3.979717514,3593.14,7220.36
Rapeseed & Mustard,Telangana,2021,2000.0,1844.0,922.0,5050.0,3.251638418,2658.8,4906.825
Rapeseed & Mustard,Tripura,2021,6852.0,5763.0,841.0,5050.0,5.003474576,3154.26,5237.86
Rapeseed & Mustard,Uttar Pradesh,2021,755000.0,1032840.0,1368.0,5050.0,2.842146893,2443.0,4636.915833
Rapeseed & Mustard,Uttarakhand,2021,19000.0,15827.0,833.0,5050.0,4.910141243,3116.45,5121.0
Rapeseed & Mustard,West Bengal,2021,610340.0,743394.0,1218.0,5050.0,5.570225989,3117.0,4273.143333
Rice,Andaman And Nicobar Islands,2021,6256.43,13344.97,2133.0,1940.0,0.0,1667.87,2276.134667
Rice,Andhra Pradesh,2021,2289000.0,7763633.0,3392.0,1940.0,3.265112994,1019.24,3201.385
Rice,Arunachal Pradesh,2021,136484.0,252377.97,1849.0,1940.0,5.32799435,1513.59,2495.438
Rice,Assam,2021,2353255.0,4382142.15,1862.0,1940.0,4.238022599,1456.2,3092.727024
Rice,Bihar,2021,3091361.0,7716946.1,2496.0,1940.0,4.190960452,1158.0,3507.938198
Rice,Chandigarh,2021,82.0,451.0,5500.0,1940.0,2.313559322,1103.28,1897.368
Rice,Chhattisgarh,2021,3759000.0,8021706.0,2134.0,1940.0,3.365649718,1282.09,3326.745532
Rice,Chhattisgarh,2021,3759000.0,8021706.0,2134.0,1940.0,3.365649718,1282.09,3326.745532
Rice,Chhattisgarh,2021,3759000.0,8021706.0,2134.0,1940.0,3.365649718,1282.09,3326.745532
Rice,Dadra And Nagar Haveli,2021,15853.0,32799.86,2069.0,1940.0,8.141299435,1532.55,2641.594667
Rice,Delhi,2021,6123.0,19018.04,3106.0,1940.0,2.746836158,1182.06,2023.804667
Rice,Goa,2021,32347.0,90418.79,2795.0,1940.0,10.84036723,1349.38,2065.438
Rice,Gujarat,2021,892030.0,2101055.12,2355.0,1940.0,2.123700565,1405.01,1994.946333
Rice,Haryana,2021,1281000.0,4618005.0,3605.0,1940.0,1.925847458,1046.94,2913.0
Rice,Himachal Pradesh,2021,66167.0,167534.84,2532.0,1940.0,2.939745763,1413.33,2222.994667
Rice,Jammu And Kashmir,2021,268775.0,492933.35,1834.0,1940.0,2.869689266,1549.3,2168.224667
Rice,Jharkhand,2021,1445000.0,2930460.0,2028.0,1940.0,4.018644068,1517.99,2550.444
Rice,Karnataka,2021,1397900.0,4318379.1,3089.0,1940.0,3.780367232,1080.33,2759.275833
Rice,Kerala,2021,195735.0,486984.79,2488.0,1940.0,8.892090395,1363.74,2221.138
Rice,Madhya Pradesh,2021,2109000.0,4814847.0,2283.0,1940.0,2.906949153,1148.71,4303.0
Rice,Madhya Pradesh,2021,2109000.0,4814847.0,2283.0,1940.0,2.906949153,1148.71,2717.0
Rice,Madhya Pradesh,2021,2109000.0,4814847.0,2283.0,1940.0,2.906949153,1148.71,3329.0
Rice,Maharashtra,2021,1651750.0,3598081.1,2178.0,1940.0,3.662909605,1315.19,2707.821571
Rice,Manipur,2021,200030.0,567370.24,2836.0,1940.0,2.583022599,1433.8,2021.754667
Rice,Meghalaya,2021,108491.0,297324.59,2741.0,1940.0,9.194463277,1368.78,2061.618
Rice,Mizoram,2021,34907.0,60870.3,1744.0,1940.0,4.826723164,1613.38,2685.228
Rice,Nagaland,2021,122079.0,150665.16,1234.0,1940.0,2.868022599,1600.31,2201.854667
Rice,Odisha,2021,3947750.0,9290759.09,2353.0,1940.0,3.970112994,1132.81,3242.608198
Rice,Puducherry,2021,19132.0,57088.32,2984.0,1940.0,6.05759887,1201.38,1987.538
Rice,Punjab,2021,2969000.0,12885460.0,4340.0,1940.0,1.77740113,796.71,1893.0
Rice,Rajasthan,2021,196459.0,478574.12,2436.0,1940.0,1.599435028,1438.82,2175.294667
Rice,Sikkim,2021,8612.0,16026.93,1861.0,1940.0,8.748785311,1616.06,2867.208
Rice,Tamil Nadu,2021,2217270.0,7906618.61,3566.0,1940.0,3.979717514,1003.77,3082.536667
Rice,Telangana,2021,3654900.0,12409574.8,3395.0,1940.0,3.251638418,898.83,2808.743
Rice,Tripura,2021,255740.0,810945.5,3171.0,1940.0,5.003474576,999.39,1922.074667
Rice,Uttar Pradesh,2021,5703000.0,15271536.0,2678.0,1940.0,2.842146893,1056.95,3052.032389
Rice,Uttarakhand,2021,257000.0,716048.0,2786.0,1940.0,4.910141243,1400.84,2106.398
Rice,West Bengal,2021,5585753.0,16728662.1,2995.0,1940.0,5.570225989,914.54,2806.643056
Safflower,Andhra Pradesh,2021,1000.0,664.0,664.0,5441.0,3.265112994,3908.84,6993.74
Safflower,Bihar,2021,86.0,70.0,814.0,5441.0,4.190960452,3148.68,7303.09
Safflower,Chhattisgarh,2021,90.0,30.0,333.0,5441.0,3.365649718,4045.77,8637.49
Safflower,Jharkhand,2021,468.0,168.0,359.0,5441.0,4.018644068,4255.24,7455.99
Safflower,Karnataka,2021,42000.0,33978.0,809.0,5441.0,3.780367232,2129.0,5320.22
Safflower,Maharashtra,2021,27570.0,19051.0,691.0,5441.0,3.662909605,4491.0,5117.21
Safflower,Odisha,2021,630.0,390.0,619.0,5441.0,3.970112994,4221.25,7486.05
Safflower,Telangana,2021,7000.0,6909.0,987.0,5441.0,3.251638418,2834.16,5400.83
Safflower,West Bengal,2021,15.0,9.0,600.0,5441.0,5.570225989,4124.06,8066.11
Sannhemp,Bihar,2021,727.0,3259.38,807.0,5916.55,4.190960452,3572.8,4038.42
Sannhemp,Chhattisgarh,2021,640.0,2215.11,623.0,5916.55,3.365649718,4374.88,3170.0
Sannhemp,Jammu And Kashmir,2021,8.0,47.78,1075.0,5818.9,2.869689266,3172.5,8687.03
Sannhemp,Karnataka,2021,1600.0,3262.22,367.0,5916.55,3.780367232,4551.93,4182.71
Sannhemp,Odisha,2021,7150.0,36504.72,919.0,5914.9,3.970112994,3553.22,4983.71
Sannhemp,Rajasthan,2021,187.0,994.22,957.0,5914.9,1.599435028,3153.53,4901.08
Sannhemp,Uttar Pradesh,2021,2000.0,3033.33,273.0,5916.55,2.842146893,4585.98,4539.784167
Sannhemp,West Bengal,2021,297.0,1250.7,758.0,5916.55,5.570225989,3529.26,5376.67
Sesamum,Andaman And Nicobar Islands,2021,1.5,1.0,667.0,7307.0,0.0,5424.91,11871.31667
Sesamum,Andhra Pradesh,2021,40000.0,8600.0,215.0,7307.0,3.265112994,6000.0,8253.68
Sesamum,Arunachal Pradesh,2021,2190.0,1980.0,904.0,7307.0,5.32799435,3672.23,6912.63
Sesamum,Assam,2021,11637.0,7878.0,677.0,7307.0,4.238022599,4733.61,6865.0
Sesamum,Bihar,2021,1089.0,952.0,874.0,7307.0,4.190960452,3922.24,6893.95
Sesamum,Bihar,2021,1089.0,952.0,874.0,7307.0,4.190960452,3922.24,6893.95
Sesamum,Chhattisgarh,2021,15120.0,7227.0,478.0,7307.0,3.365649718,5535.33,7576.504
Sesamum,Gujarat,2021,208630.0,133732.0,641.0,7307.0,2.123700565,6194.0,7830.0
Sesamum,Haryana,2021,3340.0,1496.0,448.0,7307.0,1.925847458,5615.57,9138.0
